parents,has_nurs,form_st,children,housing,health,target
great_pret,critical,complete,1,less_conv,priority,spec_prior
great_pret,critical,complete,1,less_conv,not_recom,not_recom
great_pret,critical,complete,1,less_conv,recommended,priority
great_pret,critical,complete,1,less_conv,priority,spec_prior
great_pret,critical,complete,1,less_conv,not_recom,not_recom
great_pret,critical,complete,1,less_conv,recommended,spec_prior
great_pret,critical,complete,1,less_conv,priority,spec_prior
great_pret,critical,complete,1,less_conv,not_recom,not_recom
great_pret,critical,complete,1,less_conv,recommended,priority
great_pret,critical,complete,1,less_conv,priority,spec_prior
great_pret,critical,complete,1,less_conv,not_recom,not_recom
great_pret,critical,complete,1,less_conv,recommended,priority
great_pret,critical,complete,1,less_conv,priority,spec_prior
great_pret,critical,complete,1,less_conv,not_recom,not_recom
great_pret,critical,complete,1,less_conv,recommended,spec_prior
great_pret,critical,complete,1,less_conv,priority,spec_prior
great_pret,critical,complete,1,less_conv,not_recom,not_recom
great_pret,critical,complete,1,critical,recommended,priority
great_pret,critical,complete,1,critical,priority,spec_prior
great_pret,critical,complete,1,critical,not_recom,not_recom
great_pret,critical,complete,1,critical,recommended,priority
great_pret,critical,complete,1,critical,priority,spec_prior
great_pret,critical,complete,1,critical,not_recom,not_recom
great_pret,critical,complete,1,critical,recommended,spec_prior
great_pret,critical,complete,1,critical,priority,spec_prior
great_pret,critical,complete,1,critical,not_recom,not_recom
great_pret,critical,complete,1,critical,recommended,priority
great_pret,critical,complete,1,critical,priority,spec_prior
great_pret,critical,complete,1,critical,not_recom,not_recom
great_pret,critical,complete,1,critical,recommended,priority
great_pret,critical,complete,1,critical,priority,spec_prior
great_pret,critical,complete,1,critical,not_recom,not_recom
great_pret,critical,complete,1,critical,recommended,spec_prior
great_pret,critical,complete,1,critical,priority,spec_prior
great_pret,critical,complete,1,critical,not_recom,not_recom
great_pret,critical,complete,2,convenient,recommended,priority
great_pret,critical,complete,2,convenient,priority,spec_prior
great_pret,critical,complete,2,convenient,not_recom,not_recom
great_pret,critical,complete,2,convenient,recommended,priority
great_pret,critical,complete,2,convenient,priority,spec_prior
great_pret,critical,complete,2,convenient,not_recom,not_recom
great_pret,critical,complete,2,convenient,recommended,spec_prior
great_pret,critical,complete,2,convenient,priority,spec_prior
great_pret,critical,complete,2,convenient,not_recom,not_recom
great_pret,critical,complete,2,convenient,recommended,priority
great_pret,critical,complete,2,convenient,priority,spec_prior
great_pret,critical,complete,2,convenient,not_recom,not_recom
great_pret,critical,complete,2,convenient,recommended,priority
great_pret,critical,complete,2,convenient,priority,spec_prior
great_pret,critical,complete,2,convenient,not_recom,not_recom
great_pret,critical,complete,2,convenient,recommended,spec_prior
great_pret,critical,complete,2,convenient,priority,spec_prior
great_pret,critical,complete,2,convenient,not_recom,not_recom
great_pret,critical,complete,2,less_conv,recommended,priority
great_pret,critical,complete,2,less_conv,priority,spec_prior
great_pret,critical,complete,2,less_conv,not_recom,not_recom
great_pret,critical,complete,2,less_conv,recommended,priority
great_pret,critical,complete,2,less_conv,priority,spec_prior
great_pret,critical,complete,2,less_conv,not_recom,not_recom
great_pret,critical,complete,2,less_conv,recommended,spec_prior
great_pret,critical,complete,2,less_conv,priority,spec_prior
great_pret,critical,complete,2,less_conv,not_recom,not_recom
great_pret,critical,complete,2,less_conv,recommended,priority
great_pret,critical,complete,2,less_conv,priority,spec_prior
great_pret,critical,complete,2,less_conv,not_recom,not_recom
great_pret,critical,complete,2,less_conv,recommended,priority
great_pret,critical,complete,2,less_conv,priority,spec_prior
great_pret,critical,complete,2,less_conv,not_recom,not_recom
great_pret,critical,complete,2,less_conv,recommended,spec_prior
great_pret,critical,complete,2,less_conv,priority,spec_prior
great_pret,critical,complete,2,less_conv,not_recom,not_recom
great_pret,critical,complete,2,critical,recommended,spec_prior
great_pret,critical,complete,2,critical,priority,spec_prior
great_pret,critical,complete,2,critical,not_recom,not_recom
great_pret,critical,complete,2,critical,recommended,spec_prior
great_pret,critical,complete,2,critical,priority,spec_prior
great_pret,critical,complete,2,critical,not_recom,not_recom
great_pret,critical,complete,2,critical,recommended,spec_prior
great_pret,critical,complete,2,critical,priority,spec_prior
great_pret,critical,complete,2,critical,not_recom,not_recom
great_pret,critical,complete,2,critical,recommended,spec_prior
great_pret,critical,complete,2,critical,priority,spec_prior
great_pret,critical,complete,2,critical,not_recom,not_recom
great_pret,critical,complete,2,critical,recommended,spec_prior
great_pret,critical,complete,2,critical,priority,spec_prior
great_pret,critical,complete,2,critical,not_recom,not_recom
great_pret,critical,complete,2,critical,recommended,spec_prior
great_pret,critical,complete,2,critical,priority,spec_prior
great_pret,critical,complete,2,critical,not_recom,not_recom
great_pret,critical,complete,3,convenient,recommended,priority
great_pret,critical,complete,3,convenient,priority,spec_prior
great_pret,critical,complete,3,convenient,not_recom,not_recom
great_pret,critical,complete,3,convenient,recommended,priority
great_pret,critical,complete,3,convenient,priority,spec_prior
great_pret,critical,complete,3,convenient,not_recom,not_recom
great_pret,critical,complete,3,convenient,recommended,spec_prior
great_pret,critical,complete,3,convenient,priority,spec_prior
great_pret,critical,complete,3,convenient,not_recom,not_recom
great_pret,critical,complete,3,convenient,recommended,spec_prior
great_pret,critical,complete,3,convenient,priority,spec_prior
great_pret,critical,complete,3,convenient,not_recom,not_recom
great_pret,critical,complete,3,convenient,recommended,spec_prior
great_pret,critical,complete,3,convenient,priority,spec_prior
great_pret,critical,complete,3,convenient,not_recom,not_recom
great_pret,critical,complete,3,convenient,recommended,spec_prior
great_pret,critical,complete,3,convenient,priority,spec_prior
great_pret,critical,complete,3,convenient,not_recom,not_recom
great_pret,critical,complete,3,less_conv,recommended,spec_prior
great_pret,critical,complete,3,less_conv,priority,spec_prior
great_pret,critical,complete,3,less_conv,not_recom,not_recom
great_pret,critical,complete,3,less_conv,recommended,spec_prior
great_pret,critical,complete,3,less_conv,priority,spec_prior
great_pret,critical,complete,3,less_conv,not_recom,not_recom
great_pret,critical,complete,3,less_conv,recommended,spec_prior
great_pret,critical,complete,3,less_conv,priority,spec_prior
great_pret,critical,complete,3,less_conv,not_recom,not_recom
great_pret,critical,complete,3,less_conv,recommended,spec_prior
great_pret,critical,complete,3,less_conv,priority,spec_prior
great_pret,critical,complete,3,less_conv,not_recom,not_recom
great_pret,critical,complete,3,less_conv,recommended,spec_prior
great_pret,critical,complete,3,less_conv,priority,spec_prior
great_pret,critical,complete,3,less_conv,not_recom,not_recom
great_pret,critical,complete,3,less_conv,recommended,spec_prior
great_pret,critical,complete,3,less_conv,priority,spec_prior
great_pret,critical,complete,3,less_conv,not_recom,not_recom
great_pret,critical,complete,3,critical,recommended,spec_prior
great_pret,critical,complete,3,critical,priority,spec_prior
great_pret,critical,complete,3,critical,not_recom,not_recom
great_pret,critical,complete,3,critical,recommended,spec_prior
great_pret,critical,complete,3,critical,priority,spec_prior
great_pret,critical,complete,3,critical,not_recom,not_recom
great_pret,critical,complete,3,critical,recommended,spec_prior
great_pret,critical,complete,3,critical,priority,spec_prior
great_pret,critical,complete,3,critical,not_recom,not_recom
great_pret,critical,complete,3,critical,recommended,spec_prior
great_pret,critical,complete,3,critical,priority,spec_prior
great_pret,critical,complete,3,critical,not_recom,not_recom
great_pret,critical,complete,3,critical,recommended,spec_prior
great_pret,critical,complete,3,critical,priority,spec_prior
great_pret,critical,complete,3,critical,not_recom,not_recom
great_pret,critical,complete,3,critical,recommended,spec_prior
great_pret,critical,complete,3,critical,priority,spec_prior
great_pret,critical,complete,3,critical,not_recom,not_recom
great_pret,critical,complete,more,convenient,recommended,priority
great_pret,critical,complete,more,convenient,priority,spec_prior
great_pret,critical,complete,more,convenient,not_recom,not_recom
great_pret,critical,complete,more,convenient,recommended,priority
great_pret,critical,complete,more,convenient,priority,spec_prior
great_pret,critical,complete,more,convenient,not_recom,not_recom
great_pret,critical,complete,more,convenient,recommended,spec_prior
great_pret,critical,complete,more,convenient,priority,spec_prior
great_pret,critical,complete,more,convenient,not_recom,not_recom
great_pret,critical,complete,more,convenient,recommended,spec_prior
great_pret,critical,complete,more,convenient,priority,spec_prior
great_pret,critical,complete,more,convenient,not_recom,not_recom
great_pret,critical,complete,more,convenient,recommended,spec_prior
great_pret,critical,complete,more,convenient,priority,spec_prior
great_pret,critical,complete,more,convenient,not_recom,not_recom
great_pret,critical,complete,more,convenient,recommended,spec_prior
great_pret,critical,complete,more,convenient,priority,spec_prior
great_pret,critical,complete,more,convenient,not_recom,not_recom
great_pret,critical,complete,more,less_conv,recommended,spec_prior
great_pret,critical,complete,more,less_conv,priority,spec_prior
great_pret,critical,complete,more,less_conv,not_recom,not_recom
great_pret,critical,complete,more,less_conv,recommended,spec_prior
great_pret,critical,complete,more,less_conv,priority,spec_prior
great_pret,critical,complete,more,less_conv,not_recom,not_recom
great_pret,critical,complete,more,less_conv,recommended,spec_prior
great_pret,critical,complete,more,less_conv,priority,spec_prior
great_pret,critical,complete,more,less_conv,not_recom,not_recom
great_pret,critical,complete,more,less_conv,recommended,spec_prior
great_pret,critical,complete,more,less_conv,priority,spec_prior
great_pret,critical,complete,more,less_conv,not_recom,not_recom
great_pret,critical,complete,more,less_conv,recommended,spec_prior
great_pret,critical,complete,more,less_conv,priority,spec_prior
great_pret,critical,complete,more,less_conv,not_recom,not_recom
great_pret,critical,complete,more,less_conv,recommended,spec_prior
great_pret,critical,complete,more,less_conv,priority,spec_prior
great_pret,critical,complete,more,less_conv,not_recom,not_recom
great_pret,critical,complete,more,critical,recommended,spec_prior
great_pret,critical,complete,more,critical,priority,spec_prior
great_pret,critical,complete,more,critical,not_recom,not_recom
great_pret,critical,complete,more,critical,recommended,spec_prior
great_pret,critical,complete,more,critical,priority,spec_prior
great_pret,critical,complete,more,critical,not_recom,not_recom
great_pret,critical,complete,more,critical,recommended,spec_prior
great_pret,critical,complete,more,critical,priority,spec_prior
great_pret,critical,complete,more,critical,not_recom,not_recom
great_pret,critical,complete,more,critical,recommended,spec_prior
great_pret,critical,complete,more,critical,priority,spec_prior
great_pret,critical,complete,more,critical,not_recom,not_recom
great_pret,critical,complete,more,critical,recommended,spec_prior
great_pret,critical,complete,more,critical,priority,spec_prior
great_pret,critical,complete,more,critical,not_recom,not_recom
